Binomial	ID	year	popvalue
Chlorostilbon_lucidus	7518	1987	1
Thalurania_glaucopis	7519	1987	14
Amazilia_lactea	7520	1987	7
Amazilia_versicolor	7521	1987	20
Heliomaster_squamosus	7522	1987	1
Forpus_xanthopterygius	7524	1987	50
Pionus_maximiliani	7525	1987	50
Piaya_cayana	7526	1987	50
Crotophaga_ani	7527	1987	20
Guira_guira	7528	1987	4
Tapera_naevia	7529	1987	11
Patagioenas_cayennensis	7531	1987	85
Patagioenas_picazuro	7532	1987	11
Columbina_talpacoti	7534	1987	56
Claravis_pretiosa	7535	1987	7
Leptotila_verreauxi	7536	1987	174
Leptotila_rufaxilla	7537	1987	11
Geotrygon_violacea	7538	1987	1
Trogon_surrucura	7539	1987	21
Picumnus_albosquamatus	7541	1987	47
Colaptes_melanochloros	7543	1987	16
Colaptes_campestris	7544	1987	27
Veniliornis_passerinus	7545	1987	24
Hylatomus_lineatus	7546	1987	26
Campephilus_robustus	7547	1987	11
Sittasomus_griseicapillus	7548	1987	24
Dendrocolaptes_platyrostris	7549	1987	3
Furnarius_rufus	7550	1987	7
Automolus_leucophthalmus	7552	1987	28
Lochmias_nematura	7553	1987	1
Xenops_rutilans	7554	1987	3
Cranioleuca_vulpina	7556	1987	3
Synallaxis_spixi	7557	1987	51
Synallaxis_frontalis	7558	1987	34
Synallaxis_ruficapilla	7559	1987	118
Psilorhamphus_guttatus	7560	1987	57
Conopophaga_lineata	7561	1987	161
Mackenziaena_severa	7562	1987	67
Thamnophilus_caerulescens	7563	1987	103
Thamnophilus_doliatus	7564	1987	57
Dysithamnus_mentalis	7565	1987	74
Herpsilochmus_rufimarginatus	7566	1987	121
Pyriglena_leucoptera	7567	1987	151
Drymophila_ochropyga	7568	1987	61
Drymophila_ferruginea	7569	1987	134
Capsiempis_flaveola	7570	1987	103
Myiornis_auricularis	7571	1987	4
Hemitriccus_diops	7572	1987	10
Poecilotriccus_plumbeiceps	7574	1987	7
Todirostrum_poliocephalum	7575	1987	53
Todirostrum_cinereum	7576	1987	9
Serpophaga_subcristata	7577	1987	4
Myiopagis_caniceps	7578	1987	19
Myiopagis_viridicata	7579	1987	17
Elaenia_flavogaster	7580	1987	14
Lathrotriccus_euleri	7582	1987	63
Myiophobus_fasciatus	7583	1987	31
Platyrinchus_mystaceus	7584	1987	6
Tolmomyias_sulphurescens	7585	1987	67
Camptostoma_obsoletum	7587	1987	27
Colonia_colonus	7589	1987	26
Arundinicola_leucocephala	7590	1987	6
Tyrannus_melancholicus	7595	1987	50
Tyrannus_savana	7596	1987	7
Empidonomus_varius	7597	1987	23
Myiodynastes_maculatus	7598	1987	17
Pitangus_sulphuratus	7599	1987	33
Myiozetetes_similis	7600	1987	7
Megarynchus_pitangua	7601	1987	20
Myiarchus_swainsoni	7602	1987	9
Myiarchus_ferox	7603	1987	36
Leptopogon_amaurocephalus	7604	1987	24
Pachyramphus_polychopterus	7605	1987	24
Pachyramphus_validus	7606	1987	11
Antilophia_galeata	7608	1987	3
Chiroxiphia_caudata	7609	1987	54
Manacus_manacus	7610	1987	7
Tachycineta_leucorrhoa	7611	1987	3
Progne_tapera	7612	1987	7
Pygochelidon_cyanoleuca	7613	1987	23
Alopochelidon_fucata	7614	1987	2
Stelgidopteryx_ruficollis	7615	1987	14
Troglodytes_aedon	7617	1987	3
Mimus_saturninus	7619	1987	6
Turdus_nigriceps	7620	1987	3
Turdus_amaurochalinus	7621	1987	20
Turdus_leucomelas	7622	1987	11
Turdus_rufiventris	7623	1987	30
Anthus_lutescens	7624	1987	3
Cyclarhis_gujanensis	7625	1987	83
Vireo_olivaceus	7626	1987	47
Hylophilus_amaurocephalus	7627	1987	1
Zonotrichia_capensis	7629	1987	60
Arremon_flavirostris	7632	1987	1
Tiaris_fuliginosus	7633	1987	6
Volatinia_jacarina	7634	1987	36
Sporophila_caerulescens	7635	1987	46
Saltator_fuliginosus	7636	1987	13
Hemithraupis_ruficapilla	7637	1987	34
Nemosia_pileata	7638	1987	9
Thlypopsis_sordida	7639	1987	43
Trichothraupis_melanops	7640	1987	70
Tachyphonus_coronatus	7641	1987	78
Habia_rubica	7642	1987	60
Ramphocelus_carbo	7643	1987	58
Thraupis_sayaca	7644	1987	60
Tangara_cayana	7645	1987	48
Euphonia_chlorotica	7646	1987	6
Dacnis_cayana	7647	1987	6
Coereba_flaveola	7648	1987	19
Conirostrum_speciosum	7649	1987	37
Geothlypis_aequinoctialis	7650	1987	47
Basileuterus_flaveolus	7651	1987	78
Basileuterus_leucoblepharus	7652	1987	41
Basileuterus_hypoleucus	7653	1987	155
Basileuterus_culicivorus	7654	1987	1
Pseudoleistes_guirahuro	7655	1987	7
Molothrus_bonariensis	7658	1987	10
Saltator_similis	7659	1987	21
Amazona_leucocephala	249	1988	1203
Amazona_vittata	254	1988	28
Anser_albifrons	3252	1988	1540
Branta_canadensis	3263	1988	16730
Agelaius_xanthomus	6165	1988	195
Amazona_leucocephala	249	1989	1001
Amazona_barbadensis	250	1989	800
Agelaius_xanthomus	6165	1989	202.5
Amazona_arausiaca	248	1990	350
Amazona_versicolor	253	1990	325
Amazona_vittata	254	1990	24
Agelaius_xanthomus	6165	1990	225
Pyrrhura_frontalis	9047	1990	2.39
Brotogeris_tirica	9048	1990	2.84
Forpus_xanthopterygius	9049	1990	0.89
Pionus_maximiliani	9050	1990	0.65
Agelaius_xanthomus	246	1991	20
Amazona_leucocephala	252	1991	400
Amazona_vittata	254	1991	24
Anser_albifrons	3252	1991	4690
Branta_canadensis	3263	1991	8250
Agelaius_xanthomus	6165	1991	440
Pyrrhura_frontalis	9047	1991	15.5
Brotogeris_tirica	9048	1991	8.88
Forpus_xanthopterygius	9049	1991	0.26
Pionus_maximiliani	9050	1991	0.76
Agelaius_xanthomus	247	1992	310
Amazona_arausiaca	248	1992	500
Amazona_leucocephala	251	1992	2000
Amazona_vittata	254	1992	24
Buteo_platypterus	256	1992	22
Accipiter_striatus	4694	1992	150
Agelaius_xanthomus	6165	1992	325
Crypturellus_obsoletus	7455	1992	28
Crypturellus_parvirostris	7459	1992	32
Crypturellus_tataupa	7460	1992	38
Rhynchotus_rufescens	7461	1992	6
Nothura_maculosa	7462	1992	1
Penelope_superciliaris	7466	1992	1
Gallinago_undulata	7472	1992	8
Vanellus_chilensis	7477	1992	88
Cariama_cristata	7484	1992	29
Syrigma_sibilatrix	7490	1992	14
Coragyps_atratus	7492	1992	59
Leptodon_cayanensis	7496	1992	5
Rupornis_magnirostris	7497	1992	16
Buteo_brachyurus	7501	1992	1
Buteogallus_meridionalis	7502	1992	1
Caracara_plancus	7503	1992	37
Milvago_chimachima	7507	1992	7
Herpetotheres_cachinnans	7508	1992	7
Falco_sparverius	7509	1992	1
Falco_femoralis	7510	1992	2
Megascops_choliba	7511	1992	7
Glaucidium_brasilianum	7512	1992	7
Nyctidromus_albicollis	7513	1992	24
Hydropsalis_torquata	7514	1992	47
Phaethornis_pretrei	7515	1992	13
Florisuga_fusca	7516	1992	5
Chlorostilbon_lucidus	7518	1992	10
Thalurania_glaucopis	7519	1992	13
Amazilia_lactea	7520	1992	21
Amazilia_versicolor	7521	1992	9
Heliomaster_squamosus	7522	1992	2
Psittacara_leucophthalmus	7523	1992	36
Forpus_xanthopterygius	7524	1992	38
Pionus_maximiliani	7525	1992	75
Piaya_cayana	7526	1992	75
Crotophaga_ani	7527	1992	34
Guira_guira	7528	1992	8
Tapera_naevia	7529	1992	13
Dromococcyx_pavoninus	7530	1992	1
Patagioenas_cayennensis	7531	1992	102
Patagioenas_picazuro	7532	1992	19
Columbina_talpacoti	7534	1992	47
Claravis_pretiosa	7535	1992	1
Leptotila_verreauxi	7536	1992	145
Leptotila_rufaxilla	7537	1992	5
Geotrygon_violacea	7538	1992	5
Trogon_surrucura	7539	1992	23
Ramphastos_toco	7540	1992	3
Picumnus_albosquamatus	7541	1992	31
Melanerpes_candidus	7542	1992	1
Colaptes_melanochloros	7543	1992	10
Colaptes_campestris	7544	1992	35
Veniliornis_passerinus	7545	1992	41
Hylatomus_lineatus	7546	1992	27
Campephilus_robustus	7547	1992	8
Sittasomus_griseicapillus	7548	1992	36
Dendrocolaptes_platyrostris	7549	1992	8
Furnarius_rufus	7550	1992	15
Automolus_leucophthalmus	7552	1992	40
Lochmias_nematura	7553	1992	2
Xenops_rutilans	7554	1992	12
Cranioleuca_vulpina	7556	1992	6
Synallaxis_spixi	7557	1992	56
Synallaxis_frontalis	7558	1992	40
Synallaxis_ruficapilla	7559	1992	100
Psilorhamphus_guttatus	7560	1992	36
Conopophaga_lineata	7561	1992	66
Mackenziaena_severa	7562	1992	73
Thamnophilus_caerulescens	7563	1992	87
Thamnophilus_doliatus	7564	1992	46
Dysithamnus_mentalis	7565	1992	98
Herpsilochmus_rufimarginatus	7566	1992	125
Pyriglena_leucoptera	7567	1992	113
Drymophila_ochropyga	7568	1992	73
Drymophila_ferruginea	7569	1992	138
Capsiempis_flaveola	7570	1992	131
Myiornis_auricularis	7571	1992	9
Hemitriccus_diops	7572	1992	36
Hemitriccus_nidipendulus	7573	1992	1
Poecilotriccus_plumbeiceps	7574	1992	3
Todirostrum_poliocephalum	7575	1992	45
Todirostrum_cinereum	7576	1992	9
Serpophaga_subcristata	7577	1992	7
Myiopagis_caniceps	7578	1992	25
Myiopagis_viridicata	7579	1992	17
Elaenia_flavogaster	7580	1992	21
Cnemotriccus_fuscatus	7581	1992	17
Lathrotriccus_euleri	7582	1992	47
Myiophobus_fasciatus	7583	1992	42
Platyrinchus_mystaceus	7584	1992	5
Tolmomyias_sulphurescens	7585	1992	58
Contopus_cinereus	7586	1992	2
Camptostoma_obsoletum	7587	1992	32
Knipolegus_cyanirostris	7588	1992	1
Colonia_colonus	7589	1992	22
Arundinicola_leucocephala	7590	1992	12
Xolmis_velatus	7591	1992	1
Xolmis_cinereus	7592	1992	2
Satrapa_icterophrys	7593	1992	1
Gubernetes_yetapa	7594	1992	3
Tyrannus_melancholicus	7595	1992	36
Tyrannus_savana	7596	1992	3
Empidonomus_varius	7597	1992	22
Myiodynastes_maculatus	7598	1992	20
Pitangus_sulphuratus	7599	1992	39
Myiozetetes_similis	7600	1992	18
Megarynchus_pitangua	7601	1992	18
Myiarchus_swainsoni	7602	1992	6
Myiarchus_ferox	7603	1992	30
Leptopogon_amaurocephalus	7604	1992	21
Pachyramphus_polychopterus	7605	1992	13
Pachyramphus_validus	7606	1992	12
Tityra_cayana	7607	1992	2
Chiroxiphia_caudata	7609	1992	85
Manacus_manacus	7610	1992	14
Tachycineta_leucorrhoa	7611	1992	4
Progne_tapera	7612	1992	19
Pygochelidon_cyanoleuca	7613	1992	119
Alopochelidon_fucata	7614	1992	24
Stelgidopteryx_ruficollis	7615	1992	73
Cyanocorax_cristatellus	7616	1992	1
Troglodytes_aedon	7617	1992	17
Mimus_saturninus	7619	1992	12
Turdus_nigriceps	7620	1992	3
Turdus_amaurochalinus	7621	1992	28
Turdus_leucomelas	7622	1992	28
Turdus_rufiventris	7623	1992	25
Anthus_lutescens	7624	1992	1
Cyclarhis_gujanensis	7625	1992	80
Vireo_olivaceus	7626	1992	40
Zonotrichia_capensis	7629	1992	80
Ammodramus_humeralis	7630	1992	8
Emberizoides_herbicola	7631	1992	2
Tiaris_fuliginosus	7633	1992	4
Volatinia_jacarina	7634	1992	6
Sporophila_caerulescens	7635	1992	20
Saltator_fuliginosus	7636	1992	2
Hemithraupis_ruficapilla	7637	1992	50
Nemosia_pileata	7638	1992	10
Thlypopsis_sordida	7639	1992	47
Trichothraupis_melanops	7640	1992	77
Tachyphonus_coronatus	7641	1992	63
Habia_rubica	7642	1992	89
Ramphocelus_carbo	7643	1992	54
Thraupis_sayaca	7644	1992	48
Tangara_cayana	7645	1992	29
Euphonia_chlorotica	7646	1992	3
Dacnis_cayana	7647	1992	10
Coereba_flaveola	7648	1992	25
Conirostrum_speciosum	7649	1992	51
Geothlypis_aequinoctialis	7650	1992	64
Basileuterus_flaveolus	7651	1992	77
Basileuterus_leucoblepharus	7652	1992	55
Basileuterus_hypoleucus	7653	1992	150
Basileuterus_culicivorus	7654	1992	2
Chrysomus_ruficapillus	7657	1992	8
Molothrus_bonariensis	7658	1992	2
Saltator_similis	7659	1992	21
Pharomachrus_mocinno	10675	1992	29.2
Amazona_vittata	254	1993	34
Agelaius_xanthomus	6165	1993	277.5
Pharomachrus_mocinno	10675	1993	18.5
Falco_deiroleucus	11556	1993	77.8
Limosa_haemastica	12426	1993	6802
Agelaius_xanthomus	245	1994	25
Agelaius_xanthomus	247	1994	267
Amazona_leucocephala	252	1994	400
Amazona_vittata	254	1994	38
Anser_albifrons	3252	1994	1170
Branta_canadensis	3263	1994	35140
Agelaius_xanthomus	6165	1994	535
Brotogeris_tirica	8701	1994	2.41
Pionus_maximiliani	8702	1994	0.68
Triclaria_malachitacea	8703	1994	0.25
Pyrrhura_frontalis	8704	1994	0.21
Forpus_xanthopterygius	8705	1994	0.21
Calidris_pusilla	8770	1994	410
Charadrius_collaris	8774	1994	60
Pipile_jacutinga	9042	1994	490
Penelope_obscura	9043	1994	812
Sephanoides_fernandensis	11098	1994	2011
Anairetes_fernandezianus	11099	1994	4133
Sephanoides_sephaniodes	11101	1994	5875
Turdus_falcklandii	11102	1994	6274
Falco_deiroleucus	11556	1994	77.8
Limosa_haemastica	12426	1994	9767
Agelaius_xanthomus	245	1995	23
Agelaius_xanthomus	246	1995	41
Agelaius_xanthomus	247	1995	153
Amazona_leucocephala	251	1995	2000
Amazona_vittata	254	1995	33
Brotogeris_tirica	8701	1995	2.92
Pionus_maximiliani	8702	1995	0.73
Triclaria_malachitacea	8703	1995	0.79
Pyrrhura_frontalis	8704	1995	0.34
Forpus_xanthopterygius	8705	1995	0.28
Calidris_pusilla	8770	1995	40
Charadrius_collaris	8774	1995	15
Pandion_haliaetus	8890	1995	7
Falco_deiroleucus	11556	1995	77.8
Pluvialis_dominica	12139	1995	113
Limosa_haemastica	12426	1995	10814
Numenius_phaeopus	12625	1995	2071
Amazona_barbadensis	250	1996	1900
Bubulcus_ibis	8854	1996	0.5
Syrigma_sibilatrix	8857	1996	0.2
Aramides_cajaneus	8861	1996	0.2
Vanellus_chilensis	8866	1996	1.9
Charadrius_collaris	8869	1996	0.3
Larus_maculipennis	8878	1996	0.7
Pandion_haliaetus	8890	1996	11
Falco_deiroleucus	11556	1996	77.8
Pluvialis_dominica	12139	1996	204
Limosa_haemastica	12426	1996	9128
Numenius_phaeopus	12625	1996	2836
Amazona_leucocephala	252	1997	400
Amazona_vittata	254	1997	40
Anser_albifrons	3252	1997	1400
Branta_canadensis	3263	1997	16320
Chlorospingus_ophthalmicus	5782	1997	3
Henicorhina_leucophrys	5784	1997	1.47
Turdus_infuscatus	5786	1997	1.41
Myadestes_occidentalis	5788	1997	0.65
Catharus_dryas	5789	1997	1.18
Zentrygon_albifacies	5790	1997	1.18
Arremon_brunneinucha	5791	1997	0.88
Catharus_frantzii	5793	1997	0.82
Chlorophonia_occipitalis	5794	1997	0.53
Lampornis_viridipallens	5796	1997	0.71
Crypturellus_obsoletus	7455	1997	28
Crypturellus_parvirostris	7459	1997	16
Crypturellus_tataupa	7460	1997	28
Rhynchotus_rufescens	7461	1997	3
Nothura_maculosa	7462	1997	7
Gallinago_undulata	7472	1997	2
Vanellus_chilensis	7477	1997	107
Cariama_cristata	7484	1997	43
Syrigma_sibilatrix	7490	1997	44
Coragyps_atratus	7492	1997	104
Rupornis_magnirostris	7497	1997	35
Buteogallus_meridionalis	7502	1997	2
Caracara_plancus	7503	1997	35
Milvago_chimachima	7507	1997	10
Falco_sparverius	7509	1997	5
Falco_femoralis	7510	1997	3
Megascops_choliba	7511	1997	1
Nyctidromus_albicollis	7513	1997	13
Hydropsalis_torquata	7514	1997	10
Phaethornis_pretrei	7515	1997	28
Florisuga_fusca	7516	1997	3
Colibri_serrirostris	7517	1997	5
Chlorostilbon_lucidus	7518	1997	5
Thalurania_glaucopis	7519	1997	3
Amazilia_lactea	7520	1997	13
Amazilia_versicolor	7521	1997	3
Psittacara_leucophthalmus	7523	1997	15
Forpus_xanthopterygius	7524	1997	77
Pionus_maximiliani	7525	1997	69
Piaya_cayana	7526	1997	25
Crotophaga_ani	7527	1997	56
Guira_guira	7528	1997	5
Tapera_naevia	7529	1997	10
Dromococcyx_pavoninus	7530	1997	3
Patagioenas_cayennensis	7531	1997	69
Patagioenas_picazuro	7532	1997	43
Columbina_talpacoti	7534	1997	64
Leptotila_verreauxi	7536	1997	115
Leptotila_rufaxilla	7537	1997	2
Geotrygon_violacea	7538	1997	2
Trogon_surrucura	7539	1997	25
Ramphastos_toco	7540	1997	2
Picumnus_albosquamatus	7541	1997	30
Melanerpes_candidus	7542	1997	2
Colaptes_melanochloros	7543	1997	10
Colaptes_campestris	7544	1997	40
Veniliornis_passerinus	7545	1997	30
Hylatomus_lineatus	7546	1997	23
Campephilus_robustus	7547	1997	8
Sittasomus_griseicapillus	7548	1997	43
Dendrocolaptes_platyrostris	7549	1997	8
Furnarius_rufus	7550	1997	30
Automolus_leucophthalmus	7552	1997	15
Lochmias_nematura	7553	1997	7
Xenops_rutilans	7554	1997	7
Synallaxis_spixi	7557	1997	35
Synallaxis_frontalis	7558	1997	28
Synallaxis_ruficapilla	7559	1997	86
Psilorhamphus_guttatus	7560	1997	18
Conopophaga_lineata	7561	1997	48
Mackenziaena_severa	7562	1997	68
Thamnophilus_caerulescens	7563	1997	63
Thamnophilus_doliatus	7564	1997	35
Dysithamnus_mentalis	7565	1997	92
Herpsilochmus_rufimarginatus	7566	1997	104
Pyriglena_leucoptera	7567	1997	112
Drymophila_ochropyga	7568	1997	72
Drymophila_ferruginea	7569	1997	91
Capsiempis_flaveola	7570	1997	77
Myiornis_auricularis	7571	1997	5
Hemitriccus_diops	7572	1997	30
Hemitriccus_nidipendulus	7573	1997	5
Poecilotriccus_plumbeiceps	7574	1997	3
Todirostrum_poliocephalum	7575	1997	49
Todirostrum_cinereum	7576	1997	21
Serpophaga_subcristata	7577	1997	3
Myiopagis_caniceps	7578	1997	13
Myiopagis_viridicata	7579	1997	5
Elaenia_flavogaster	7580	1997	40
Cnemotriccus_fuscatus	7581	1997	20
Lathrotriccus_euleri	7582	1997	30
Myiophobus_fasciatus	7583	1997	36
Platyrinchus_mystaceus	7584	1997	5
Tolmomyias_sulphurescens	7585	1997	48
Contopus_cinereus	7586	1997	2
Camptostoma_obsoletum	7587	1997	18
Knipolegus_cyanirostris	7588	1997	3
Colonia_colonus	7589	1997	26
Arundinicola_leucocephala	7590	1997	23
Xolmis_velatus	7591	1997	3
Xolmis_cinereus	7592	1997	8
Satrapa_icterophrys	7593	1997	8
Gubernetes_yetapa	7594	1997	8
Tyrannus_melancholicus	7595	1997	21
Tyrannus_savana	7596	1997	8
Empidonomus_varius	7597	1997	7
Myiodynastes_maculatus	7598	1997	13
Pitangus_sulphuratus	7599	1997	48
Myiozetetes_similis	7600	1997	23
Myiarchus_swainsoni	7602	1997	5
Myiarchus_ferox	7603	1997	18
Leptopogon_amaurocephalus	7604	1997	20
Pachyramphus_polychopterus	7605	1997	2
Pachyramphus_validus	7606	1997	8
Tityra_cayana	7607	1997	2
Antilophia_galeata	7608	1997	2
Chiroxiphia_caudata	7609	1997	51
Manacus_manacus	7610	1997	16
Tachycineta_leucorrhoa	7611	1997	26
Progne_tapera	7612	1997	2
Pygochelidon_cyanoleuca	7613	1997	21
Alopochelidon_fucata	7614	1997	21
Stelgidopteryx_ruficollis	7615	1997	69
Cyanocorax_cristatellus	7616	1997	3
Troglodytes_aedon	7617	1997	31
Mimus_saturninus	7619	1997	16
Turdus_amaurochalinus	7621	1997	3
Turdus_leucomelas	7622	1997	38
Turdus_rufiventris	7623	1997	12
Cyclarhis_gujanensis	7625	1997	51
Vireo_olivaceus	7626	1997	26
Hylophilus_amaurocephalus	7627	1997	2
Zonotrichia_capensis	7629	1997	41
Ammodramus_humeralis	7630	1997	21
Emberizoides_herbicola	7631	1997	10
Arremon_flavirostris	7632	1997	10
Tiaris_fuliginosus	7633	1997	2
Volatinia_jacarina	7634	1997	74
Sporophila_caerulescens	7635	1997	165
Saltator_fuliginosus	7636	1997	15
Hemithraupis_ruficapilla	7637	1997	33
Thlypopsis_sordida	7639	1997	33
Trichothraupis_melanops	7640	1997	71
Tachyphonus_coronatus	7641	1997	46
Habia_rubica	7642	1997	71
Ramphocelus_carbo	7643	1997	18
Thraupis_sayaca	7644	1997	28
Tangara_cayana	7645	1997	3
Euphonia_chlorotica	7646	1997	8
Dacnis_cayana	7647	1997	3
Coereba_flaveola	7648	1997	18
Conirostrum_speciosum	7649	1997	12
Geothlypis_aequinoctialis	7650	1997	61
Basileuterus_flaveolus	7651	1997	66
Basileuterus_leucoblepharus	7652	1997	36
Basileuterus_hypoleucus	7653	1997	143
Pseudoleistes_guirahuro	7655	1997	30
Chrysomus_ruficapillus	7657	1997	66
Molothrus_bonariensis	7658	1997	2
Saltator_similis	7659	1997	13
Calidris_pusilla	8770	1997	75
Bubulcus_ibis	8854	1997	0.7
Vanellus_chilensis	8866	1997	2.8
Charadrius_collaris	8869	1997	0.7
Larus_maculipennis	8878	1997	2.5
Falco_deiroleucus	11556	1997	77.8
Pluvialis_dominica	12139	1997	638
Limosa_haemastica	12426	1997	21337
Numenius_phaeopus	12625	1997	4692
Amazona_vittata	254	1998	40
Rhea_americana	6418	1998	0.86
Rhea_americana	6419	1998	0
Bubulcus_ibis	8854	1998	1.5
Vanellus_chilensis	8866	1998	2.3
Charadrius_collaris	8869	1998	0.8
Larus_maculipennis	8878	1998	2.6
Pipile_jacutinga	9042	1998	359
Penelope_obscura	9043	1998	838
Lepidothrix_nattereri	11779	1998	0.0465
Dendrocincla_merula	11780	1998	0.0842
Pipra_rubrocapilla	11781	1998	0.0403
Myrmotherula_longipennis	11782	1998	0.0983
Thamnomanes_saturninus	11786	1998	0.0665
Thalurania_furcata	11788	1998	0.0117
Phaethornis_malaris	11789	1998	0.0259
Mionectes_macconnelli	11790	1998	0.0423
Xiphorhynchus_ocellatus	11791	1998	0.0219
Myrmotherula_hauxwelli	11792	1998	0.0359
Willisornis_poecilinotus	11793	1998	0.0303
Myrmoborus_myotherinus	11795	1998	0.003932
Myrmotherula_axillaris	11803	1998	0.00404
Cyanocompsa_cyanoides	11805	1998	0.0122
Hypocnemis_cantator	11807	1998	0.0079
Schiffornis_turdina	11810	1998	0.0285
Epinecrophylla_leucophthalma	11812	1998	0.0246
Glyphorynchus_spirurus	11814	1998	0.0144
Sittasomus_griseicapillus	11816	1998	0.00581
Turdus_albicollis	11818	1998	0.016
Dendrocincla_fuliginosa	11820	1998	0.0121
Terenotriccus_erythrurus	11821	1998	0.0163
Geotrygon_montana	11824	1998	0.00822
Habia_rubica	11827	1998	0.0225
Thamnophilus_aethiops	11831	1998	0.0166
Certhiasomus_stictolaemus	11833	1998	0.0183
Thamnomanes_caesius	11838	1998	0.0146
Formicarius_colma	11840	1998	0.0207
Phlegopsis_nigromaculata	11843	1998	0.006039
Hemitriccus_minor	11846	1998	0.0125
Pluvialis_dominica	12139	1998	0
Limosa_haemastica	12426	1998	13140
Numenius_phaeopus	12625	1998	4706
Ognorhynchus_icterotis	3342	1999	82
Rhea_americana	6418	1999	0.45
Rhea_americana	6419	1999	0.12
Charadrius_collaris	8780	1999	115
Bubulcus_ibis	8854	1999	0.2
Aramides_cajaneus	8861	1999	0.2
Vanellus_chilensis	8866	1999	2.4
